"","Behavior 0","Behavior 1","Mating ID"
"139","Leg Showcase + Pedipalp Showcase","Freezing","g2.J110xJ140"
"140","Freezing","Leg Showcase","g2.J110xJ140"
"141","Leg Showcase","Freezing","g2.J110xJ140"
"142","Freezing","Leg Showcase","g2.J110xJ140"
"143","Leg Showcase","Freezing","g2.J110xJ140"
"144","Freezing","Leg Showcase","g2.J110xJ140"
"145","Leg Showcase","Freezing","g2.J110xJ140"
"146","Freezing","Leg Showcase","g2.J110xJ140"
"147","Leg Showcase","Freezing","g2.J110xJ140"
"148","Freezing","Leg Showcase + Pedipalp Showcase","g2.J110xJ140"
"149","Leg Showcase + Pedipalp Showcase","Freezing","g2.J110xJ140"
"150","Freezing","Leg Showcase","g2.J110xJ140"
"151","Leg Showcase","Freezing","g2.J110xJ140"
"152","Freezing","Leg Showcase + Pedipalp Showcase","g2.J110xJ140"
"153","Leg Showcase + Pedipalp Showcase","Freezing","g2.J110xJ140"
"154","Freezing","Leg Showcase + Pedipalp Showcase","g2.J110xJ140"
"155","Leg Showcase + Pedipalp Showcase","Leg Showcase","g2.J110xJ140"
"156","Leg Showcase","Freezing","g2.J110xJ140"
"157","Freezing","Leg Showcase","g2.J110xJ140"
"158","Leg Showcase","Leg Showcase + Pedipalp Showcase","g2.J110xJ140"
"159","Leg Showcase + Pedipalp Showcase","Freezing","g2.J110xJ140"
"160","Freezing","Leg Showcase","g2.J110xJ140"
"161","Leg Showcase","Freezing","g2.J110xJ140"
"162","Freezing","Abdomen Tapping","g2.J110xJ140"
"163","Abdomen Tapping","Freezing","g2.J110xJ140"
"164","Freezing","Leg Showcase","g2.J110xJ140"
"165","Leg Showcase","Freezing","g2.J110xJ140"
"166","Freezing","Leg Showcase","g2.J110xJ140"
"167","Leg Showcase","Leg Showcase + Pedipalp Showcase","g2.J110xJ140"
"168","Leg Showcase + Pedipalp Showcase","Leg Showcase","g2.J110xJ140"
"169","Leg Showcase","Freezing","g2.J110xJ140"
"170","Freezing","Leg Showcase","g2.J110xJ140"
"171","Leg Showcase","Freezing","g2.J110xJ140"
"172","Freezing","Leg Showcase","g2.J110xJ140"
"173","Leg Showcase","Freezing","g2.J110xJ140"
"174","Freezing","Leg Showcase + Pedipalp Showcase","g2.J110xJ140"
"175","Leg Showcase + Pedipalp Showcase","Leg Showcase","g2.J110xJ140"
"176","Leg Showcase","Leg Showcase + Pedipalp Showcase","g2.J110xJ140"
"177","Leg Showcase + Pedipalp Showcase","Leg Showcase","g2.J110xJ140"
"178","Leg Showcase","Freezing","g2.J110xJ140"
"179","Freezing","Leg Showcase","g2.J110xJ140"
"180","Leg Showcase","Freezing","g2.J110xJ140"
"181","Freezing","Leg Showcase","g2.J110xJ140"
"182","Leg Showcase","Abdomen Tapping","g2.J110xJ140"
"183","Abdomen Tapping","Leg Showcase","g2.J110xJ140"
"184","Leg Showcase","Freezing","g2.J110xJ140"
"185","Freezing","Abdomen Tapping","g2.J110xJ140"
"186","Abdomen Tapping","Freezing","g2.J110xJ140"
"187","Freezing","Leg Showcase + Pedipalp Showcase","g2.J110xJ140"
"188","Leg Showcase + Pedipalp Showcase","Freezing","g2.J110xJ140"
"189","Freezing","Leg Showcase","g2.J110xJ140"
"190","Leg Showcase","Freezing","g2.J110xJ140"
"191","Freezing","Leg Showcase + Pedipalp Showcase","g2.J110xJ140"
"192","Leg Showcase + Pedipalp Showcase","Freezing","g2.J110xJ140"
"193","Freezing","Leg Showcase + Pedipalp Showcase","g2.J110xJ140"
"194","Leg Showcase + Pedipalp Showcase","Freezing","g2.J110xJ140"
"195","Freezing","Leg Showcase + Pedipalp Showcase","g2.J110xJ140"
"196","Leg Showcase + Pedipalp Showcase","Leg Showcase","g2.J110xJ140"
"197","Leg Showcase","Freezing","g2.J110xJ140"
"198","Freezing","Leg Showcase","g2.J110xJ140"
"199","Leg Showcase","Freezing","g2.J110xJ140"
"200","Freezing","Leg Showcase + Pedipalp Showcase","g2.J110xJ140"
"201","Leg Showcase + Pedipalp Showcase","Freezing","g2.J110xJ140"
"202","Freezing","Leg Showcase","g2.J110xJ140"
"203","Leg Showcase","Freezing","g2.J110xJ140"
"204","Freezing","Leg Showcase + Pedipalp Showcase","g2.J110xJ140"
"205","Leg Showcase + Pedipalp Showcase","Leg Showcase","g2.J110xJ140"
"206","Leg Showcase","Freezing","g2.J110xJ140"
"207","Freezing","Mounting.Start","g2.J110xJ140"
"208","Mounting.Start","Leg Showcase + Mounted + Pedipalp Showcase","g2.J110xJ140"
"209","Leg Showcase + Mounted + Pedipalp Showcase","Mounted + Freezing","g2.J110xJ140"
"210","Mounted + Freezing","Leg Showcase + Mounted + Pedipalp Showcase","g2.J110xJ140"
"211","Leg Showcase + Mounted + Pedipalp Showcase","Mounted + Freezing","g2.J110xJ140"
"212","Mounted + Freezing","Leg Showcase + Mounted + Pedipalp Showcase","g2.J110xJ140"
"213","Leg Showcase + Mounted + Pedipalp Showcase","Mounted + Freezing","g2.J110xJ140"
"214","Mounted + Freezing","Leg Showcase + Mounted + Pedipalp Showcase","g2.J110xJ140"
"215","Leg Showcase + Mounted + Pedipalp Showcase","Mounted + Freezing","g2.J110xJ140"
"216","Mounted + Freezing","Leg Showcase + Mounted + Pedipalp Showcase","g2.J110xJ140"
"217","Leg Showcase + Mounted + Pedipalp Showcase","Mounted + Freezing","g2.J110xJ140"
"218","Mounted + Freezing","Leg Showcase + Mounted + Pedipalp Showcase","g2.J110xJ140"
"219","Leg Showcase + Mounted + Pedipalp Showcase","Mounted + Freezing","g2.J110xJ140"
"220","Mounted + Freezing","Leg Showcase + Mounted + Pedipalp Showcase","g2.J110xJ140"
"221","Leg Showcase + Mounted + Pedipalp Showcase","Mounted + Freezing","g2.J110xJ140"
"222","Mounted + Freezing","Leg Showcase + Mounted + Pedipalp Showcase","g2.J110xJ140"
"223","Leg Showcase + Mounted + Pedipalp Showcase","Mounted + Freezing","g2.J110xJ140"
"224","Mounted + Freezing","Leg Showcase + Mounted + Pedipalp Showcase","g2.J110xJ140"
"225","Leg Showcase + Mounted + Pedipalp Showcase","Mounted + Freezing","g2.J110xJ140"
"226","Mounted + Freezing","Leg Showcase + Mounted + Pedipalp Showcase","g2.J110xJ140"
"227","Leg Showcase + Mounted + Pedipalp Showcase","Mounted + Freezing","g2.J110xJ140"
"228","Mounted + Freezing","Leg Showcase + Mounted + Pedipalp Showcase","g2.J110xJ140"
"229","Leg Showcase + Mounted + Pedipalp Showcase","Mounted + Freezing","g2.J110xJ140"
"230","Mounted + Freezing","Leg Showcase + Mounted + Pedipalp Showcase","g2.J110xJ140"
"231","Leg Showcase + Mounted + Pedipalp Showcase","Mounted + Freezing","g2.J110xJ140"
"232","Mounted + Freezing","Leg Showcase + Mounted + Pedipalp Showcase","g2.J110xJ140"
"233","Leg Showcase + Mounted + Pedipalp Showcase","Leg Showcase + Mounted","g2.J110xJ140"
"234","Leg Showcase + Mounted","Mounted + Freezing","g2.J110xJ140"
"235","Mounted + Freezing","Leg Showcase + Mounted + Pedipalp Showcase","g2.J110xJ140"
"236","Leg Showcase + Mounted + Pedipalp Showcase","Mounted + Freezing","g2.J110xJ140"
"237","Mounted + Freezing","Leg Showcase + Mounted","g2.J110xJ140"
"238","Leg Showcase + Mounted","Leg Showcase + Mounted + Pedipalp Showcase","g2.J110xJ140"
"239","Leg Showcase + Mounted + Pedipalp Showcase","Mounted + Freezing","g2.J110xJ140"
"240","Mounted + Freezing","Leg Showcase + Mounted + Pedipalp Showcase","g2.J110xJ140"
"241","Leg Showcase + Mounted + Pedipalp Showcase","Mounted + Freezing","g2.J110xJ140"
"242","Mounted + Freezing","Leg Showcase + Mounted + Pedipalp Showcase","g2.J110xJ140"
"243","Leg Showcase + Mounted + Pedipalp Showcase","Mounted + Freezing","g2.J110xJ140"
"244","Mounted + Freezing","Leg Showcase + Mounted + Pedipalp Showcase","g2.J110xJ140"
"245","Leg Showcase + Mounted + Pedipalp Showcase","Mounted + Freezing","g2.J110xJ140"
"246","Mounted + Freezing","Leg Showcase + Mounted + Pedipalp Showcase","g2.J110xJ140"
"247","Leg Showcase + Mounted + Pedipalp Showcase","Mounted + Freezing","g2.J110xJ140"
"248","Mounted + Freezing","Leg Showcase + Mounted + Pedipalp Showcase","g2.J110xJ140"
"249","Leg Showcase + Mounted + Pedipalp Showcase","Mounted + Freezing","g2.J110xJ140"
"250","Mounted + Freezing","Leg Showcase + Mounted + Pedipalp Showcase","g2.J110xJ140"
"251","Leg Showcase + Mounted + Pedipalp Showcase","Mounted + Freezing","g2.J110xJ140"
"252","Mounted + Freezing","Leg Showcase + Mounted","g2.J110xJ140"
"253","Leg Showcase + Mounted","Mounted + Freezing","g2.J110xJ140"
"254","Mounted + Freezing","Leg Showcase + Mounted + Pedipalp Showcase","g2.J110xJ140"
"255","Leg Showcase + Mounted + Pedipalp Showcase","Mounted + Freezing","g2.J110xJ140"
"256","Mounted + Freezing","Leg Showcase + Mounted + Pedipalp Showcase","g2.J110xJ140"
"257","Leg Showcase + Mounted + Pedipalp Showcase","Mounted + Freezing","g2.J110xJ140"
"258","Mounted + Freezing","Leg Showcase + Mounted + Pedipalp Showcase","g2.J110xJ140"
"259","Leg Showcase + Mounted + Pedipalp Showcase","Mounted + Freezing","g2.J110xJ140"
"260","Mounted + Freezing","Leg Showcase + Mounted + Pedipalp Showcase","g2.J110xJ140"
"261","Leg Showcase + Mounted + Pedipalp Showcase","Mounted + Freezing","g2.J110xJ140"
"262","Mounted + Freezing","Leg Showcase + Mounted","g2.J110xJ140"
"263","Leg Showcase + Mounted","Mounted + Freezing","g2.J110xJ140"
"264","Mounted + Freezing","Leg Showcase + Mounted","g2.J110xJ140"
"265","Leg Showcase + Mounted","Mounted + Freezing","g2.J110xJ140"
"266","Mounted + Freezing","Leg Showcase + Mounted + Pedipalp Showcase","g2.J110xJ140"
"267","Leg Showcase + Mounted + Pedipalp Showcase","Mounted + Freezing","g2.J110xJ140"
"268","Mounted + Freezing","Leg Showcase + Mounted + Pedipalp Showcase","g2.J110xJ140"
"269","Leg Showcase + Mounted + Pedipalp Showcase","Mounted + Freezing","g2.J110xJ140"
"270","Mounted + Freezing","Leg Showcase + Mounted + Pedipalp Showcase","g2.J110xJ140"
"271","Leg Showcase + Mounted + Pedipalp Showcase","Mounted + Freezing","g2.J110xJ140"
"272","Mounted + Freezing","Leg Showcase + Mounted + Pedipalp Showcase","g2.J110xJ140"
"273","Leg Showcase + Mounted + Pedipalp Showcase","Mounted + Freezing","g2.J110xJ140"
"274","Mounted + Freezing","Leg Showcase + Mounted + Pedipalp Showcase","g2.J110xJ140"
"275","Leg Showcase + Mounted + Pedipalp Showcase","Mounted + Freezing","g2.J110xJ140"
"276","Mounted + Freezing","Leg Showcase + Mounted + Pedipalp Showcase","g2.J110xJ140"
"277","Leg Showcase + Mounted + Pedipalp Showcase","Mounted + Freezing","g2.J110xJ140"
"278","Mounted + Freezing","Leg Showcase + Mounted + Pedipalp Showcase","g2.J110xJ140"
"279","Leg Showcase + Mounted + Pedipalp Showcase","Mounted + Freezing","g2.J110xJ140"
"280","Mounted + Freezing","Leg Showcase + Mounted + Pedipalp Showcase","g2.J110xJ140"
"281","Leg Showcase + Mounted + Pedipalp Showcase","Mounted + Freezing","g2.J110xJ140"
"282","Mounted + Freezing","Leg Showcase + Mounted + Pedipalp Showcase","g2.J110xJ140"
"283","Leg Showcase + Mounted + Pedipalp Showcase","Mounted + Freezing","g2.J110xJ140"
"284","Mounted + Freezing","Leg Showcase + Mounted + Pedipalp Showcase","g2.J110xJ140"
"285","Leg Showcase + Mounted + Pedipalp Showcase","Mounted + Freezing","g2.J110xJ140"
"286","Mounted + Freezing","Leg Showcase + Mounted","g2.J110xJ140"
"287","Leg Showcase + Mounted","Leg Showcase + Mounted + Pedipalp Showcase","g2.J110xJ140"
"288","Leg Showcase + Mounted + Pedipalp Showcase","Mounted + Freezing","g2.J110xJ140"
"289","Mounted + Freezing","Retreat","g2.J110xJ140"
