"","Behavior 0","Behavior 1","Mating ID"
"143","Leg Showcase","Freezing","g2.H30xG38"
"144","Freezing","Leg Showcase","g2.H30xG38"
"145","Leg Showcase","Leg Showcase + Pedipalp Showcase","g2.H30xG38"
"146","Leg Showcase + Pedipalp Showcase","Leg Showcase","g2.H30xG38"
"147","Leg Showcase","Freezing","g2.H30xG38"
"148","Freezing","Leg Showcase","g2.H30xG38"
"149","Leg Showcase","Leg Showcase + Pedipalp Showcase","g2.H30xG38"
"150","Leg Showcase + Pedipalp Showcase","Leg Showcase","g2.H30xG38"
"151","Leg Showcase","Freezing","g2.H30xG38"
"152","Freezing","Leg Showcase","g2.H30xG38"
"153","Leg Showcase","Leg Showcase + Pedipalp Showcase","g2.H30xG38"
"154","Leg Showcase + Pedipalp Showcase","Leg Showcase","g2.H30xG38"
"155","Leg Showcase","Leg Showcase + Pedipalp Showcase","g2.H30xG38"
"156","Leg Showcase + Pedipalp Showcase","Leg Showcase","g2.H30xG38"
"157","Leg Showcase","Freezing","g2.H30xG38"
"158","Freezing","Leg Showcase","g2.H30xG38"
"159","Leg Showcase","Leg Showcase + Pedipalp Showcase","g2.H30xG38"
"160","Leg Showcase + Pedipalp Showcase","Leg Showcase","g2.H30xG38"
"161","Leg Showcase","Leg Showcase + Pedipalp Showcase","g2.H30xG38"
"162","Leg Showcase + Pedipalp Showcase","Leg Showcase","g2.H30xG38"
"163","Leg Showcase","Abdomen Tapping","g2.H30xG38"
"164","Abdomen Tapping","Leg Showcase","g2.H30xG38"
"165","Leg Showcase","Freezing","g2.H30xG38"
"166","Freezing","Leg Showcase","g2.H30xG38"
"167","Leg Showcase","Abdomen Tapping","g2.H30xG38"
"168","Abdomen Tapping","Leg Showcase","g2.H30xG38"
"169","Leg Showcase","Leg Showcase + Pedipalp Showcase","g2.H30xG38"
"170","Leg Showcase + Pedipalp Showcase","Leg Showcase","g2.H30xG38"
"171","Leg Showcase","Freezing","g2.H30xG38"
"172","Freezing","Leg Showcase","g2.H30xG38"
"173","Leg Showcase","Freezing","g2.H30xG38"
"174","Freezing","Leg Showcase","g2.H30xG38"
"175","Leg Showcase","Freezing","g2.H30xG38"
"176","Freezing","Leg Showcase","g2.H30xG38"
"177","Leg Showcase","Freezing","g2.H30xG38"
"178","Freezing","Leg Showcase","g2.H30xG38"
"179","Leg Showcase","Leg Showcase + Pedipalp Showcase","g2.H30xG38"
"180","Leg Showcase + Pedipalp Showcase","Leg Showcase","g2.H30xG38"
"181","Leg Showcase","Abdomen Tapping","g2.H30xG38"
"182","Abdomen Tapping","Leg Showcase","g2.H30xG38"
"183","Leg Showcase","Freezing","g2.H30xG38"
"184","Freezing","Leg Showcase","g2.H30xG38"
"185","Leg Showcase","Freezing","g2.H30xG38"
"186","Freezing","Leg Showcase","g2.H30xG38"
"187","Leg Showcase","Leg Showcase + Pedipalp Showcase","g2.H30xG38"
"188","Leg Showcase + Pedipalp Showcase","Leg Showcase","g2.H30xG38"
"189","Leg Showcase","Leg Showcase + Pedipalp Showcase","g2.H30xG38"
"190","Leg Showcase + Pedipalp Showcase","Leg Showcase","g2.H30xG38"
"191","Leg Showcase","Freezing","g2.H30xG38"
"192","Freezing","Leg Showcase","g2.H30xG38"
"193","Leg Showcase","Freezing","g2.H30xG38"
"194","Freezing","Leg Showcase","g2.H30xG38"
"195","Leg Showcase","Freezing","g2.H30xG38"
"196","Freezing","Abdomen Tapping","g2.H30xG38"
"197","Abdomen Tapping","Leg Showcase","g2.H30xG38"
"198","Leg Showcase","Freezing","g2.H30xG38"
"199","Freezing","Leg Showcase","g2.H30xG38"
"200","Leg Showcase","Freezing","g2.H30xG38"
"201","Freezing","Leg Showcase","g2.H30xG38"
"202","Leg Showcase","Freezing","g2.H30xG38"
"203","Freezing","Leg Showcase","g2.H30xG38"
"204","Leg Showcase","Freezing","g2.H30xG38"
"205","Freezing","Leg Showcase","g2.H30xG38"
"206","Leg Showcase","Leg Showcase + Pedipalp Showcase","g2.H30xG38"
"207","Leg Showcase + Pedipalp Showcase","Freezing","g2.H30xG38"
"208","Freezing","Leg Showcase","g2.H30xG38"
"209","Leg Showcase","Freezing","g2.H30xG38"
"210","Freezing","Leg Showcase","g2.H30xG38"
"211","Leg Showcase","Freezing","g2.H30xG38"
"212","Freezing","Abdomen Tapping","g2.H30xG38"
"213","Abdomen Tapping","Leg Showcase","g2.H30xG38"
"214","Leg Showcase","Freezing","g2.H30xG38"
"215","Freezing","Leg Showcase","g2.H30xG38"
"216","Leg Showcase","Freezing","g2.H30xG38"
"217","Freezing","Retreat","g2.H30xG38"
"218","Retreat","Freezing","g2.H30xG38"
"219","Freezing","Abdomen Tapping","g2.H30xG38"
"220","Abdomen Tapping","Leg Showcase","g2.H30xG38"
"221","Leg Showcase","Freezing","g2.H30xG38"
"222","Freezing","Leg Showcase","g2.H30xG38"
"223","Leg Showcase","Freezing","g2.H30xG38"
"224","Freezing","Leg Showcase","g2.H30xG38"
"225","Leg Showcase","Freezing","g2.H30xG38"
"226","Freezing","Leg Showcase","g2.H30xG38"
"227","Leg Showcase","Abdomen Tapping","g2.H30xG38"
"228","Abdomen Tapping","Leg Showcase","g2.H30xG38"
"229","Leg Showcase","Freezing","g2.H30xG38"
"230","Freezing","Leg Showcase","g2.H30xG38"
"231","Leg Showcase","Freezing","g2.H30xG38"
"232","Freezing","Leg Showcase","g2.H30xG38"
"233","Leg Showcase","Freezing","g2.H30xG38"
"234","Freezing","Abdomen Tapping","g2.H30xG38"
"235","Abdomen Tapping","Freezing","g2.H30xG38"
"236","Freezing","Leg Showcase","g2.H30xG38"
"237","Leg Showcase","Freezing","g2.H30xG38"
"238","Freezing","Leg Showcase","g2.H30xG38"
"239","Leg Showcase","Abdomen Tapping","g2.H30xG38"
"240","Abdomen Tapping","Leg Showcase","g2.H30xG38"
"241","Leg Showcase","Abdomen Tapping","g2.H30xG38"
"242","Abdomen Tapping","Leg Showcase","g2.H30xG38"
"243","Leg Showcase","Leg Showcase + Pedipalp Showcase","g2.H30xG38"
"244","Leg Showcase + Pedipalp Showcase","Leg Showcase","g2.H30xG38"
"245","Leg Showcase","Abdomen Tapping","g2.H30xG38"
"246","Abdomen Tapping","Leg Showcase","g2.H30xG38"
"247","Leg Showcase","Freezing","g2.H30xG38"
"248","Freezing","Leg Showcase","g2.H30xG38"
"249","Leg Showcase","Freezing","g2.H30xG38"
"250","Freezing","Leg Showcase","g2.H30xG38"
"251","Leg Showcase","Abdomen Tapping","g2.H30xG38"
"252","Abdomen Tapping","Leg Showcase","g2.H30xG38"
"253","Leg Showcase","Freezing","g2.H30xG38"
"254","Freezing","Retreat","g2.H30xG38"
"255","Retreat","Freezing","g2.H30xG38"
"256","Freezing","Retreat","g2.H30xG38"
"257","Retreat","Freezing","g2.H30xG38"
"258","Freezing","Abdomen Tapping","g2.H30xG38"
"259","Abdomen Tapping","Leg Showcase","g2.H30xG38"
"260","Leg Showcase","Freezing","g2.H30xG38"
"261","Freezing","Leg Showcase","g2.H30xG38"
"262","Leg Showcase","Freezing","g2.H30xG38"
"263","Freezing","Abdomen Tapping","g2.H30xG38"
"264","Abdomen Tapping","Leg Showcase","g2.H30xG38"
"265","Leg Showcase","Freezing","g2.H30xG38"
"266","Freezing","Leg Showcase","g2.H30xG38"
"267","Leg Showcase","Abdomen Tapping","g2.H30xG38"
"268","Abdomen Tapping","Leg Showcase","g2.H30xG38"
"269","Leg Showcase","Freezing","g2.H30xG38"
"270","Freezing","Abdomen Tapping","g2.H30xG38"
"271","Abdomen Tapping","Leg Showcase + Pedipalp Showcase","g2.H30xG38"
"272","Leg Showcase + Pedipalp Showcase","Freezing","g2.H30xG38"
"273","Freezing","Leg Showcase + Pedipalp Showcase","g2.H30xG38"
"274","Leg Showcase + Pedipalp Showcase","Freezing","g2.H30xG38"
"275","Freezing","Leg Showcase + Pedipalp Showcase","g2.H30xG38"
"276","Leg Showcase + Pedipalp Showcase","Leg Showcase","g2.H30xG38"
"277","Leg Showcase","Freezing","g2.H30xG38"
"278","Freezing","Leg Showcase","g2.H30xG38"
"279","Leg Showcase","Freezing","g2.H30xG38"
"280","Freezing","Leg Showcase + Pedipalp Showcase","g2.H30xG38"
"281","Leg Showcase + Pedipalp Showcase","Freezing","g2.H30xG38"
"282","Freezing","Leg Showcase + Pedipalp Showcase","g2.H30xG38"
"283","Leg Showcase + Pedipalp Showcase","Freezing","g2.H30xG38"
"284","Freezing","Leg Showcase + Pedipalp Showcase","g2.H30xG38"
"285","Leg Showcase + Pedipalp Showcase","Freezing","g2.H30xG38"
"286","Freezing","Leg Showcase + Pedipalp Showcase","g2.H30xG38"
"287","Leg Showcase + Pedipalp Showcase","Freezing","g2.H30xG38"
"288","Freezing","Leg Showcase + Pedipalp Showcase","g2.H30xG38"
"289","Leg Showcase + Pedipalp Showcase","Leg Showcase","g2.H30xG38"
"290","Leg Showcase","Freezing","g2.H30xG38"
"291","Freezing","Leg Showcase + Pedipalp Showcase","g2.H30xG38"
"292","Leg Showcase + Pedipalp Showcase","Freezing","g2.H30xG38"
"293","Freezing","Leg Showcase + Pedipalp Showcase","g2.H30xG38"
"294","Leg Showcase + Pedipalp Showcase","Leg Showcase","g2.H30xG38"
"295","Leg Showcase","Freezing","g2.H30xG38"
"296","Freezing","Leg Showcase","g2.H30xG38"
"297","Leg Showcase","Freezing","g2.H30xG38"
"298","Freezing","Leg Showcase + Pedipalp Showcase","g2.H30xG38"
"299","Leg Showcase + Pedipalp Showcase","Freezing","g2.H30xG38"
"300","Freezing","Leg Showcase + Pedipalp Showcase","g2.H30xG38"
"301","Leg Showcase + Pedipalp Showcase","Freezing","g2.H30xG38"
"302","Freezing","Leg Showcase + Pedipalp Showcase","g2.H30xG38"
"303","Leg Showcase + Pedipalp Showcase","Freezing","g2.H30xG38"
"304","Freezing","Retreat","g2.H30xG38"
"305","Retreat","Freezing","g2.H30xG38"
"306","Freezing","Leg Showcase","g2.H30xG38"
"307","Leg Showcase","Leg Showcase + Pedipalp Showcase","g2.H30xG38"
"308","Leg Showcase + Pedipalp Showcase","Grooming","g2.H30xG38"
"309","Grooming","Freezing","g2.H30xG38"
"310","Freezing","Leg Showcase + Pedipalp Showcase","g2.H30xG38"
"311","Leg Showcase + Pedipalp Showcase","Freezing","g2.H30xG38"
"312","Freezing","Leg Showcase + Pedipalp Showcase","g2.H30xG38"
"313","Leg Showcase + Pedipalp Showcase","Freezing","g2.H30xG38"
"314","Freezing","Leg Showcase + Pedipalp Showcase","g2.H30xG38"
"315","Leg Showcase + Pedipalp Showcase","Freezing","g2.H30xG38"
"316","Freezing","Leg Showcase + Pedipalp Showcase","g2.H30xG38"
"317","Leg Showcase + Pedipalp Showcase","Freezing","g2.H30xG38"
"318","Freezing","Leg Showcase + Pedipalp Showcase","g2.H30xG38"
"319","Leg Showcase + Pedipalp Showcase","Freezing","g2.H30xG38"
"320","Freezing","Leg Showcase + Pedipalp Showcase","g2.H30xG38"
"321","Leg Showcase + Pedipalp Showcase","Mounting.Start","g2.H30xG38"
"322","Mounting.Start","Mounted + Freezing","g2.H30xG38"
"323","Mounted + Freezing","Retreat","g2.H30xG38"
