"","Behavior 0","Behavior 1","Mating ID"
"159","Mounted + Freezing","Leg Showcase + Mounted + Pedipalp Showcase","g1.G26xJ203"
"160","Leg Showcase + Mounted + Pedipalp Showcase","Mounted + Freezing","g1.G26xJ203"
"161","Mounted + Freezing","Leg Showcase + Mounted + Pedipalp Showcase","g1.G26xJ203"
"162","Leg Showcase + Mounted + Pedipalp Showcase","Mounted + Freezing","g1.G26xJ203"
"163","Mounted + Freezing","Leg Showcase + Mounted + Pedipalp Showcase","g1.G26xJ203"
"164","Leg Showcase + Mounted + Pedipalp Showcase","Mounted + Freezing","g1.G26xJ203"
"165","Mounted + Freezing","Leg Showcase + Mounted + Pedipalp Showcase","g1.G26xJ203"
"166","Leg Showcase + Mounted + Pedipalp Showcase","Mounted + Freezing","g1.G26xJ203"
"167","Mounted + Freezing","Leg Showcase + Mounted + Pedipalp Showcase","g1.G26xJ203"
"168","Leg Showcase + Mounted + Pedipalp Showcase","Mounted + Freezing","g1.G26xJ203"
"169","Mounted + Freezing","Leg Showcase + Mounted + Pedipalp Showcase","g1.G26xJ203"
"170","Leg Showcase + Mounted + Pedipalp Showcase","Mounted + Freezing","g1.G26xJ203"
"171","Mounted + Freezing","Leg Showcase + Mounted + Pedipalp Showcase","g1.G26xJ203"
"172","Leg Showcase + Mounted + Pedipalp Showcase","Mounted + Freezing","g1.G26xJ203"
"173","Mounted + Freezing","Leg Showcase + Mounted + Pedipalp Showcase","g1.G26xJ203"
"174","Leg Showcase + Mounted + Pedipalp Showcase","Leg Showcase + Mounted","g1.G26xJ203"
"175","Leg Showcase + Mounted","Mounted + Freezing","g1.G26xJ203"
"176","Mounted + Freezing","Leg Showcase + Mounted + Pedipalp Showcase","g1.G26xJ203"
"177","Leg Showcase + Mounted + Pedipalp Showcase","Leg Showcase + Mounted","g1.G26xJ203"
"178","Leg Showcase + Mounted","Mounted + Freezing","g1.G26xJ203"
"179","Mounted + Freezing","Leg Showcase + Mounted + Pedipalp Showcase","g1.G26xJ203"
"180","Leg Showcase + Mounted + Pedipalp Showcase","Mounted + Freezing","g1.G26xJ203"
"181","Mounted + Freezing","Leg Showcase + Mounted + Pedipalp Showcase","g1.G26xJ203"
"182","Leg Showcase + Mounted + Pedipalp Showcase","Mounted + Freezing","g1.G26xJ203"
"183","Mounted + Freezing","Leg Showcase + Mounted + Pedipalp Showcase","g1.G26xJ203"
"184","Leg Showcase + Mounted + Pedipalp Showcase","Mounted + Freezing","g1.G26xJ203"
"185","Mounted + Freezing","Leg Showcase + Mounted + Pedipalp Showcase","g1.G26xJ203"
"186","Leg Showcase + Mounted + Pedipalp Showcase","Mounted + Freezing","g1.G26xJ203"
"187","Mounted + Freezing","Leg Showcase + Mounted + Pedipalp Showcase","g1.G26xJ203"
"188","Leg Showcase + Mounted + Pedipalp Showcase","Mounted + Freezing","g1.G26xJ203"
"189","Mounted + Freezing","Leg Showcase + Mounted + Pedipalp Showcase","g1.G26xJ203"
"190","Leg Showcase + Mounted + Pedipalp Showcase","Mounted + Freezing","g1.G26xJ203"
"191","Mounted + Freezing","Leg Showcase + Mounted + Pedipalp Showcase","g1.G26xJ203"
"192","Leg Showcase + Mounted + Pedipalp Showcase","Mounted + Freezing","g1.G26xJ203"
"193","Mounted + Freezing","Leg Showcase + Mounted + Pedipalp Showcase","g1.G26xJ203"
"194","Leg Showcase + Mounted + Pedipalp Showcase","Mounted + Freezing","g1.G26xJ203"
"195","Mounted + Freezing","Leg Showcase + Mounted + Pedipalp Showcase","g1.G26xJ203"
"196","Leg Showcase + Mounted + Pedipalp Showcase","Mounted + Freezing","g1.G26xJ203"
"197","Mounted + Freezing","Leg Showcase + Mounted + Pedipalp Showcase","g1.G26xJ203"
"198","Leg Showcase + Mounted + Pedipalp Showcase","Mounted + Freezing","g1.G26xJ203"
"199","Mounted + Freezing","Leg Showcase + Mounted + Pedipalp Showcase","g1.G26xJ203"
"200","Leg Showcase + Mounted + Pedipalp Showcase","Mounted + Freezing","g1.G26xJ203"
"201","Mounted + Freezing","Leg Showcase + Mounted + Pedipalp Showcase","g1.G26xJ203"
"202","Leg Showcase + Mounted + Pedipalp Showcase","Leg Showcase + Mounted","g1.G26xJ203"
"203","Leg Showcase + Mounted","Retreat","g1.G26xJ203"
