"","Behavior 0","Behavior 1","Mating ID"
"56","Mounted + Freezing","Leg Showcase + Mounted + Pedipalp Showcase","g1.J110xH67"
"57","Leg Showcase + Mounted + Pedipalp Showcase","Leg Showcase + Mounted","g1.J110xH67"
"58","Leg Showcase + Mounted","Mounted + Freezing","g1.J110xH67"
"59","Mounted + Freezing","Leg Showcase + Mounted + Pedipalp Showcase","g1.J110xH67"
"60","Leg Showcase + Mounted + Pedipalp Showcase","Leg Showcase + Mounted","g1.J110xH67"
"61","Leg Showcase + Mounted","Mounted + Freezing","g1.J110xH67"
"62","Mounted + Freezing","Leg Showcase + Mounted","g1.J110xH67"
"63","Leg Showcase + Mounted","Leg Showcase + Mounted + Pedipalp Showcase","g1.J110xH67"
"64","Leg Showcase + Mounted + Pedipalp Showcase","Mounted + Freezing","g1.J110xH67"
"65","Mounted + Freezing","Leg Showcase + Mounted","g1.J110xH67"
"66","Leg Showcase + Mounted","Mounted + Freezing","g1.J110xH67"
"67","Mounted + Freezing","Leg Showcase + Mounted","g1.J110xH67"
"68","Leg Showcase + Mounted","Leg Showcase + Mounted + Pedipalp Showcase","g1.J110xH67"
"69","Leg Showcase + Mounted + Pedipalp Showcase","Mounted + Freezing","g1.J110xH67"
"70","Mounted + Freezing","Leg Showcase + Mounted + Pedipalp Showcase","g1.J110xH67"
"71","Leg Showcase + Mounted + Pedipalp Showcase","Mounted + Pedipalp Showcase","g1.J110xH67"
"72","Mounted + Pedipalp Showcase","Mounted + Freezing","g1.J110xH67"
"73","Mounted + Freezing","Leg Showcase + Mounted","g1.J110xH67"
"74","Leg Showcase + Mounted","Mounted + Freezing","g1.J110xH67"
"75","Mounted + Freezing","Leg Showcase + Mounted","g1.J110xH67"
"76","Leg Showcase + Mounted","Mounted + Freezing","g1.J110xH67"
"77","Mounted + Freezing","Leg Showcase + Mounted + Pedipalp Showcase","g1.J110xH67"
"78","Leg Showcase + Mounted + Pedipalp Showcase","Mounted + Freezing","g1.J110xH67"
"79","Mounted + Freezing","Leg Showcase + Mounted + Pedipalp Showcase","g1.J110xH67"
"80","Leg Showcase + Mounted + Pedipalp Showcase","Mounted + Freezing","g1.J110xH67"
"81","Mounted + Freezing","Leg Showcase + Mounted","g1.J110xH67"
"82","Leg Showcase + Mounted","Mounted + Freezing","g1.J110xH67"
"83","Mounted + Freezing","Leg Showcase + Mounted","g1.J110xH67"
"84","Leg Showcase + Mounted","Leg Showcase + Mounted + Pedipalp Showcase","g1.J110xH67"
"85","Leg Showcase + Mounted + Pedipalp Showcase","Mounted + Freezing","g1.J110xH67"
"86","Mounted + Freezing","Leg Showcase + Mounted + Pedipalp Showcase","g1.J110xH67"
"87","Leg Showcase + Mounted + Pedipalp Showcase","Leg Showcase + Mounted","g1.J110xH67"
"88","Leg Showcase + Mounted","Mounted + Freezing","g1.J110xH67"
"89","Mounted + Freezing","Leg Showcase + Mounted","g1.J110xH67"
"90","Leg Showcase + Mounted","Leg Showcase + Mounted + Pedipalp Showcase","g1.J110xH67"
"91","Leg Showcase + Mounted + Pedipalp Showcase","Mounted + Freezing","g1.J110xH67"
"92","Mounted + Freezing","Leg Showcase + Mounted + Pedipalp Showcase","g1.J110xH67"
"93","Leg Showcase + Mounted + Pedipalp Showcase","Mounted + Freezing","g1.J110xH67"
"94","Mounted + Freezing","Leg Showcase + Mounted","g1.J110xH67"
"95","Leg Showcase + Mounted","Leg Showcase + Mounted + Pedipalp Showcase","g1.J110xH67"
"96","Leg Showcase + Mounted + Pedipalp Showcase","Mounted + Freezing","g1.J110xH67"
"97","Mounted + Freezing","Leg Showcase + Mounted + Pedipalp Showcase","g1.J110xH67"
"98","Leg Showcase + Mounted + Pedipalp Showcase","Mounted + Freezing","g1.J110xH67"
"99","Mounted + Freezing","Mounted + Pedipalp Showcase","g1.J110xH67"
"100","Mounted + Pedipalp Showcase","Mounted + Freezing","g1.J110xH67"
"101","Mounted + Freezing","Leg Showcase + Mounted + Pedipalp Showcase","g1.J110xH67"
"102","Leg Showcase + Mounted + Pedipalp Showcase","Mounted + Freezing","g1.J110xH67"
"103","Mounted + Freezing","Mounted + Pedipalp Showcase","g1.J110xH67"
"104","Mounted + Pedipalp Showcase","Retreat","g1.J110xH67"
