"","Behavior 0","Behavior 1","Mating ID"
"86","Leg Showcase","Freezing","g1.J183xH26"
"87","Freezing","Leg Showcase","g1.J183xH26"
"88","Leg Showcase","Leg Showcase + Pedipalp Showcase","g1.J183xH26"
"89","Leg Showcase + Pedipalp Showcase","Leg Showcase","g1.J183xH26"
"90","Leg Showcase","Freezing","g1.J183xH26"
"91","Freezing","Leg Showcase + Pedipalp Showcase","g1.J183xH26"
"92","Leg Showcase + Pedipalp Showcase","Freezing","g1.J183xH26"
"93","Freezing","Leg Showcase","g1.J183xH26"
"94","Leg Showcase","Freezing","g1.J183xH26"
"95","Freezing","Leg Showcase + Pedipalp Showcase","g1.J183xH26"
"96","Leg Showcase + Pedipalp Showcase","Leg Showcase","g1.J183xH26"
"97","Leg Showcase","Freezing","g1.J183xH26"
"98","Freezing","Leg Showcase","g1.J183xH26"
"99","Leg Showcase","Leg Showcase + Pedipalp Showcase","g1.J183xH26"
"100","Leg Showcase + Pedipalp Showcase","Leg Showcase","g1.J183xH26"
"101","Leg Showcase","Freezing","g1.J183xH26"
"102","Freezing","Pedipalp Showcase","g1.J183xH26"
"103","Pedipalp Showcase","Leg Showcase + Pedipalp Showcase","g1.J183xH26"
"104","Leg Showcase + Pedipalp Showcase","Leg Showcase","g1.J183xH26"
"105","Leg Showcase","Freezing","g1.J183xH26"
"106","Freezing","Leg Showcase","g1.J183xH26"
"107","Leg Showcase","Leg Showcase + Pedipalp Showcase","g1.J183xH26"
"108","Leg Showcase + Pedipalp Showcase","Leg Showcase","g1.J183xH26"
"109","Leg Showcase","Leg Showcase + Pedipalp Showcase","g1.J183xH26"
"110","Leg Showcase + Pedipalp Showcase","Leg Showcase","g1.J183xH26"
"111","Leg Showcase","Freezing","g1.J183xH26"
"112","Freezing","Leg Showcase","g1.J183xH26"
"113","Leg Showcase","Freezing","g1.J183xH26"
"114","Freezing","Leg Showcase","g1.J183xH26"
"115","Leg Showcase","Freezing","g1.J183xH26"
"116","Freezing","Leg Showcase","g1.J183xH26"
"117","Leg Showcase","Freezing","g1.J183xH26"
"118","Freezing","Leg Showcase","g1.J183xH26"
"119","Leg Showcase","Leg Showcase + Pedipalp Showcase","g1.J183xH26"
"120","Leg Showcase + Pedipalp Showcase","Leg Showcase","g1.J183xH26"
"121","Leg Showcase","Freezing","g1.J183xH26"
"122","Freezing","Leg Showcase + Pedipalp Showcase","g1.J183xH26"
"123","Leg Showcase + Pedipalp Showcase","Leg Showcase","g1.J183xH26"
"124","Leg Showcase","Freezing","g1.J183xH26"
"125","Freezing","Leg Showcase","g1.J183xH26"
"126","Leg Showcase","Freezing","g1.J183xH26"
"127","Freezing","Abdomen Tapping","g1.J183xH26"
"128","Abdomen Tapping","Leg Showcase + Pedipalp Showcase","g1.J183xH26"
"129","Leg Showcase + Pedipalp Showcase","Leg Showcase","g1.J183xH26"
"130","Leg Showcase","Freezing","g1.J183xH26"
"131","Freezing","Leg Showcase + Pedipalp Showcase","g1.J183xH26"
"132","Leg Showcase + Pedipalp Showcase","Leg Showcase","g1.J183xH26"
"133","Leg Showcase","Freezing","g1.J183xH26"
"134","Freezing","Abdomen Tapping","g1.J183xH26"
"135","Abdomen Tapping","Freezing","g1.J183xH26"
"136","Freezing","Leg Showcase + Pedipalp Showcase","g1.J183xH26"
"137","Leg Showcase + Pedipalp Showcase","Freezing","g1.J183xH26"
"138","Freezing","Leg Showcase + Pedipalp Showcase","g1.J183xH26"
"139","Leg Showcase + Pedipalp Showcase","Leg Showcase","g1.J183xH26"
"140","Leg Showcase","Freezing","g1.J183xH26"
"141","Freezing","Mounting.Start","g1.J183xH26"
"142","Mounting.Start","Leg Showcase + Mounted","g1.J183xH26"
"143","Leg Showcase + Mounted","Leg Showcase + Mounted + Pedipalp Showcase","g1.J183xH26"
"144","Leg Showcase + Mounted + Pedipalp Showcase","Mounted + Freezing","g1.J183xH26"
"145","Mounted + Freezing","Leg Showcase + Mounted","g1.J183xH26"
"146","Leg Showcase + Mounted","Mounted + Freezing","g1.J183xH26"
"147","Mounted + Freezing","Leg Showcase + Mounted","g1.J183xH26"
"148","Leg Showcase + Mounted","Mounted + Freezing","g1.J183xH26"
"149","Mounted + Freezing","Freezing","g1.J183xH26"
"150","Freezing","Leg Showcase","g1.J183xH26"
"151","Leg Showcase","Freezing","g1.J183xH26"
"152","Freezing","Leg Showcase","g1.J183xH26"
"153","Leg Showcase","Freezing","g1.J183xH26"
"154","Freezing","Leg Showcase + Pedipalp Showcase","g1.J183xH26"
"155","Leg Showcase + Pedipalp Showcase","Freezing","g1.J183xH26"
"156","Freezing","Leg Showcase","g1.J183xH26"
"157","Leg Showcase","Freezing","g1.J183xH26"
"158","Freezing","Leg Showcase + Mounted","g1.J183xH26"
"159","Leg Showcase + Mounted","Mounted + Freezing","g1.J183xH26"
"160","Mounted + Freezing","Leg Showcase + Mounted","g1.J183xH26"
"161","Leg Showcase + Mounted","Mounted + Freezing","g1.J183xH26"
"162","Mounted + Freezing","Leg Showcase + Mounted + Pedipalp Showcase","g1.J183xH26"
"163","Leg Showcase + Mounted + Pedipalp Showcase","Mounted + Freezing","g1.J183xH26"
"164","Mounted + Freezing","Leg Showcase + Mounted + Pedipalp Showcase","g1.J183xH26"
"165","Leg Showcase + Mounted + Pedipalp Showcase","Mounted + Freezing","g1.J183xH26"
"166","Mounted + Freezing","Leg Showcase + Mounted + Pedipalp Showcase","g1.J183xH26"
"167","Leg Showcase + Mounted + Pedipalp Showcase","Mounted + Freezing","g1.J183xH26"
"168","Mounted + Freezing","Leg Showcase + Mounted","g1.J183xH26"
"169","Leg Showcase + Mounted","Mounted + Freezing","g1.J183xH26"
"170","Mounted + Freezing","Leg Showcase + Mounted","g1.J183xH26"
"171","Leg Showcase + Mounted","Leg Showcase + Mounted + Pedipalp Showcase","g1.J183xH26"
"172","Leg Showcase + Mounted + Pedipalp Showcase","Mounted + Freezing","g1.J183xH26"
"173","Mounted + Freezing","Leg Showcase + Mounted + Pedipalp Showcase","g1.J183xH26"
"174","Leg Showcase + Mounted + Pedipalp Showcase","Mounted + Freezing","g1.J183xH26"
"175","Mounted + Freezing","Leg Showcase + Mounted + Pedipalp Showcase","g1.J183xH26"
"176","Leg Showcase + Mounted + Pedipalp Showcase","Mounted + Freezing","g1.J183xH26"
"177","Mounted + Freezing","Leg Showcase + Mounted + Pedipalp Showcase","g1.J183xH26"
"178","Leg Showcase + Mounted + Pedipalp Showcase","Mounted + Freezing","g1.J183xH26"
"179","Mounted + Freezing","Leg Showcase + Mounted","g1.J183xH26"
"180","Leg Showcase + Mounted","Mounted + Freezing","g1.J183xH26"
"181","Mounted + Freezing","Leg Showcase + Mounted + Pedipalp Showcase","g1.J183xH26"
"182","Leg Showcase + Mounted + Pedipalp Showcase","Mounted + Freezing","g1.J183xH26"
"183","Mounted + Freezing","Leg Showcase + Mounted","g1.J183xH26"
"184","Leg Showcase + Mounted","Mounted + Freezing","g1.J183xH26"
"185","Mounted + Freezing","Leg Showcase + Mounted","g1.J183xH26"
"186","Leg Showcase + Mounted","Mounted + Freezing","g1.J183xH26"
"187","Mounted + Freezing","Leg Showcase + Mounted + Pedipalp Showcase","g1.J183xH26"
"188","Leg Showcase + Mounted + Pedipalp Showcase","Mounted + Freezing","g1.J183xH26"
"189","Mounted + Freezing","Leg Showcase + Mounted + Pedipalp Showcase","g1.J183xH26"
"190","Leg Showcase + Mounted + Pedipalp Showcase","Mounted + Freezing","g1.J183xH26"
"191","Mounted + Freezing","Leg Showcase + Mounted + Pedipalp Showcase","g1.J183xH26"
"192","Leg Showcase + Mounted + Pedipalp Showcase","Mounted + Freezing","g1.J183xH26"
"193","Mounted + Freezing","Mounted + Pedipalp Showcase","g1.J183xH26"
"194","Mounted + Pedipalp Showcase","Mounted + Freezing","g1.J183xH26"
"195","Mounted + Freezing","Mounted + Pedipalp Showcase","g1.J183xH26"
"196","Mounted + Pedipalp Showcase","Mounted + Freezing","g1.J183xH26"
"197","Mounted + Freezing","Leg Showcase + Mounted + Pedipalp Showcase","g1.J183xH26"
"198","Leg Showcase + Mounted + Pedipalp Showcase","Mounted + Freezing","g1.J183xH26"
"199","Mounted + Freezing","Leg Showcase + Mounted","g1.J183xH26"
"200","Leg Showcase + Mounted","Mounted + Freezing","g1.J183xH26"
"201","Mounted + Freezing","Leg Showcase + Mounted + Pedipalp Showcase","g1.J183xH26"
"202","Leg Showcase + Mounted + Pedipalp Showcase","Mounted + Freezing","g1.J183xH26"
"203","Mounted + Freezing","Leg Showcase + Mounted + Pedipalp Showcase","g1.J183xH26"
"204","Leg Showcase + Mounted + Pedipalp Showcase","Mounted + Freezing","g1.J183xH26"
"205","Mounted + Freezing","Leg Showcase + Mounted + Pedipalp Showcase","g1.J183xH26"
"206","Leg Showcase + Mounted + Pedipalp Showcase","Mounted + Freezing","g1.J183xH26"
"207","Mounted + Freezing","Mounted + Pedipalp Showcase","g1.J183xH26"
"208","Mounted + Pedipalp Showcase","Mounted + Freezing","g1.J183xH26"
"209","Mounted + Freezing","Leg Showcase + Mounted + Pedipalp Showcase","g1.J183xH26"
"210","Leg Showcase + Mounted + Pedipalp Showcase","Mounted + Freezing","g1.J183xH26"
"211","Mounted + Freezing","Mounted + Pedipalp Showcase","g1.J183xH26"
"212","Mounted + Pedipalp Showcase","Mounted + Freezing","g1.J183xH26"
"213","Mounted + Freezing","Leg Showcase + Mounted + Pedipalp Showcase","g1.J183xH26"
"214","Leg Showcase + Mounted + Pedipalp Showcase","Mounted + Freezing","g1.J183xH26"
"215","Mounted + Freezing","Leg Showcase + Mounted + Pedipalp Showcase","g1.J183xH26"
"216","Leg Showcase + Mounted + Pedipalp Showcase","Mounted + Freezing","g1.J183xH26"
"217","Mounted + Freezing","Leg Showcase + Mounted + Pedipalp Showcase","g1.J183xH26"
"218","Leg Showcase + Mounted + Pedipalp Showcase","Mounted + Freezing","g1.J183xH26"
"219","Mounted + Freezing","Leg Showcase + Mounted + Pedipalp Showcase","g1.J183xH26"
"220","Leg Showcase + Mounted + Pedipalp Showcase","Mounted + Freezing","g1.J183xH26"
"221","Mounted + Freezing","Mounted + Pedipalp Showcase","g1.J183xH26"
"222","Mounted + Pedipalp Showcase","Mounted + Freezing","g1.J183xH26"
"223","Mounted + Freezing","Mounted + Pedipalp Showcase","g1.J183xH26"
"224","Mounted + Pedipalp Showcase","Mounted + Freezing","g1.J183xH26"
"225","Mounted + Freezing","Mounted + Pedipalp Showcase","g1.J183xH26"
"226","Mounted + Pedipalp Showcase","Leg Showcase + Mounted + Pedipalp Showcase","g1.J183xH26"
"227","Leg Showcase + Mounted + Pedipalp Showcase","Mounted + Freezing","g1.J183xH26"
"228","Mounted + Freezing","Freezing","g1.J183xH26"
